chembl_id,smiles,mw,logp
CHEMBL22841,NCCN(CCNC(=O)c1ccccc1)CCNC(=O)c1ccccc1,354.45,1.11
CHEMBL22843,N=C(N)c1ccc(OCCOc2ccc(C(=N)N)cc2)cc1,298.35,1.71
CHEMBL22868,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1CC(=O)O,281.69,2.63
CHEMBL22870,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,472.39,5.0
CHEMBL22871,COc1ccccc1N1CCN(CCNC(=O)c2sccc2C)CC1,359.5,2.62
CHEMBL22618,OC1(c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)CCC1,309.34,3.65
CHEMBL22800,N#Cc1ccc(Cn2ccnc2)cc1OCCCCc1ccccc1,331.42,4.2
CHEMBL22802,COc1ccc(CCCCNCCOc2cc(O)cc3c2OCCC3)cc1,371.48,3.72
CHEMBL4435236,O=C(c1ccc2ccccc2c1)n1nc(OCCN2CCCCC2)c2ccccc21,399.49,4.74
CHEMBL22743,CN(C)Cc1ccccc1Sc1ccc(F)cc1CO,291.39,3.53
CHEMBL1163517,COC1=NOC2CC3CCC(N3)C12.O=C(O)/C=C/C(=O)O,298.3,0.2
CHEMBL22822,N/C(=N/O)c1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,417.43,2.04
CHEMBL22823,COc1ccc2c(c1)CCC(C1CCC(O)C1(C)C)C2,274.4,3.6
CHEMBL22824,COC(=O)C(=N)/C=C(\O)c1ccc(C)cc1,219.24,2.09
CHEMBL22845,Cc1cccc(NC(=O)c2ccc(N)cc2)c1,226.28,2.83
CHEMBL23234,CC(C)[C@H](NC(=O)Cn1c(-c2ccccc2)ncc(N)c1=O)C(=O)c1nnc(C(C)(C)C)o1,452.52,2.2
CHEMBL23235,O=C(O)C(=O)/C=C(\O)c1cccc(Cl)c1Cl,261.06,2.55
CHEMBL22619,CCCCc1ccc(C(=O)N(C)CC(=O)OC)c(=O)n1Cc1ccc(-c2ccccc2C(=O)O)cc1,490.56,3.85
CHEMBL22621,CNc1ccc(-c2cc(C)cc(C(=O)Nc3nn[nH]n3)n2)cc1,309.33,1.86
CHEMBL22892,Oc1ccc(OCCNCCCOc2ccccc2)cc1,287.36,2.83
CHEMBL22893,CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C(C)C)C1,351.49,3.68
CHEMBL22894,CCc1cc(Br)c2c(O)cc(C(=O)O)nc2c1,296.12,2.96
CHEMBL22895,O=C(O)c1cc(O)c2c(I)cc(Cl)cc2n1,349.51,2.9
CHEMBL22639,CC(C)c1cccc2nc(C(=O)O)cc(O)c12,231.25,2.76
CHEMBL22915,COc1ccc2c(c1)c(CC(=O)NCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,414.85,3.04
CHEMBL22916,Cc1cccc(C)c1NC(=O)c1ccc(N)cc1,240.31,3.14
CHEMBL22917,CC1CCC(/C=N/c2cccnc2)=C2NC=C(C(=O)O)C(=O)N21,312.33,1.58
CHEMBL22918,O=C(N[C@H]1C(=O)N(c2ccccc2)C[C@@H]1C(=O)O)c1ccc2ccccc2c1,374.4,2.69
CHEMBL23206,COc1ccc(N2CCN(CCCn3c(=O)oc4ncccc43)CC2)cc1,368.44,2.21
CHEMBL23207,CCCCNC(=O)NCCNCC(O)COc1ccccc1C#N,334.42,0.99
CHEMBL23227,Cc1cc(Cl)ccc1NCc1ccc2nc(N)nc(N)c2c1,313.79,3.37
CHEMBL23228,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(C)c1O,292.38,1.92
CHEMBL23229,CN1CCc2c(n(C)c3ccccc23)C(c2ccccc2)C1,290.41,3.8
CHEMBL23230,COc1cc2c3c4c(cc5c3n(c2cc1OC)C(=O)CC5)CCNC4,336.39,3.04
CHEMBL23247,C=CCNC(=O)NCCNCC(O)COc1ccccc1,293.37,0.5
CHEMBL23249,O=C1CCc2cc3c(c4c5cc(O)ccc5n1c24)CNCC3,292.34,2.73
CHEMBL23250,CCc1cc(Cc2cnc(N)nc2N)cc(CC)c1OC,286.38,2.37
CHEMBL23251,CC(CS)C(=O)N(CC(=O)O)c1ccc(Oc2ccccc2)cc1,345.42,3.46
CHEMBL22968,Nc1nc2c(cnn2CCc2ccc(S(=O)(=O)O)cc2)c2nc(-c3ccco3)nn12,425.43,1.81
CHEMBL23270,O=C(Nc1nn[nH]n1)c1cccc(Oc2ccccc2)n1,282.26,1.64
CHEMBL23272,Cc1cccc(SCc2cnc3nc(N)nc(N)c3c2C)c1,311.41,3.1
CHEMBL23273,O=C(O)CCc1ccccc1CC1OCOC1c1nc(C(=O)NCCc2ccc(Cl)cc2)co1,484.94,3.97
CHEMBL23016,Cc1ccc(C(=O)N(C)[C@H]2CCCC[C@@]23CCCN3C)cc1,300.45,3.47
CHEMBL23606,C=CC(=O)O[C@H]1c2cc3c(cc2[C@@H](c2cc(OC)c(OC)c(OC)c2)[C@@H]2C(=O)OC[C@@H]21)OCO3,468.46,3.15
CHEMBL23607,CC(=O)N1CCN(C(=O)Cc2ccc(C(F)(F)F)cc2)C(CN2CC[C@H](O)C2)C1,413.44,1.37
CHEMBL23608,Oc1ccc2c(c1)C[C@@H]1c3ccc(O)cc3CC[C@H]21,252.31,3.47
CHEMBL23609,CCOc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,304.35,1.65
CHEMBL22971,Cc1ccc2c(c1)c1oc(C(=O)Nc3nn[nH]n3)cc(=O)c1n2C,324.3,1.36
CHEMBL4435057,CN(C)CCn1nc(-c2ccccc2)c2ccccc2c1=O,293.37,2.63
CHEMBL4435059,COc1ccc2nc(-c3cccc(N4CCc5ccccc5C4)c3)[nH]c2c1,355.44,4.8
CHEMBL22972,Oc1nnc(-c2nc3cc(Cl)ccc3o2)o1,237.6,2.24
CHEMBL22993,CN(C)CCCCNc1cc(-c2ccc(N3CCN(C)CC3)cc2)nc2ccccc12,417.6,4.41
CHEMBL22994,NCCN(CCN)CCNCc1ccc(-c2ccccc2)cc1,312.46,1.66
CHEMBL23017,CCn1c(-c2ccccc2)nn(C)c1=S,219.31,2.64
CHEMBL23019,N#Cc1ccc(Cn2ccnc2)cc1Oc1cccc(Br)c1,354.21,4.36
CHEMBL23109,CC(C)(N)CC(=O)NC1Cc2ccccc2N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C1=O,495.59,3.24
CHEMBL23110,N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,401.4,2.45
CHEMBL23323,Cc1ccc(S(=O)(=O)N(C)NP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,432.44,4.39
CHEMBL23415,CCCc1cc(OCC)cc(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,415.5,4.09
CHEMBL23066,CS(=O)(=O)CCN(CCS(C)(=O)=O)c1cc(C(N)=O)c([N+](=O)[O-])cc1[N+](=O)[O-],438.44,-0.5
CHEMBL23067,NS(=O)(=O)OCC(Cl)(Cl)Cl,228.48,0.58
CHEMBL23157,O=C(NCCNCC(O)COc1ccccc1)C(F)(F)F,306.28,0.69
CHEMBL23088,O=C(O)C1CCc2sc(CCn3ccnc3)cc2C1,276.36,2.38
CHEMBL23089,O=C(C1CCCN1C(=O)OCc1ccccc1)N1CCCC1,302.37,2.41
CHEMBL23416,Cc1c(CNc2ccc(Cl)cc2)cnc2nc(N)nc(N)c12,314.78,2.76
CHEMBL23417,CC(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,242.3,0.93
CHEMBL23419,CN1CC=C(Cc2cccs2)CC1,193.31,2.55
CHEMBL23420,Cn1ncnc1N[C@@H]1c2cc(C#N)ccc2OC(C)(C)[C@H]1O,299.33,1.37
CHEMBL23511,CC(C)NC(=O)NCCNCC(O)COc1ccccc1,295.38,0.72
CHEMBL23159,CC(C)c1ccnc(C(=O)Nc2nn[nH]n2)c1,232.25,0.97
CHEMBL23162,Cc1ccc(C)c(C(=O)Nc2nn[nH]n2)n1,218.22,0.46
CHEMBL23180,N=C(NCCO)c1ccc(-c2ccc(-c3ccc(/C(N)=N/CCO)cc3)o2)cc1,392.46,2.22
CHEMBL23181,CCn1c(/C=C/C=c2/c3cccc4cccc(c43)n2C)[n+](CC)c2cc3ccccc3cc21.[Cl-],466.03,2.98
CHEMBL23182,Cc1ccc(CCP(=O)(O)O)c(CC(N)C(=O)O)c1,287.25,0.67
CHEMBL23185,NS(=O)(=O)OCC(Cl)Cl,194.04,0.01
CHEMBL23211,Nc1nc(N)c2cc(CNc3cccc4ccccc34)ccc2n1,315.38,3.56
CHEMBL23212,COc1ccc(NC(=O)NCCNCC(O)COc2ccccc2)cc1,359.43,1.85
CHEMBL23297,Nc1nc(N)c2c(CNc3ccc(Oc4ccccc4)cc3)coc2n1,347.38,3.79
CHEMBL23298,O=C(O)C(=O)/C=C(\O)c1ccc(F)c(Cl)c1,244.6,2.03
CHEMBL23425,Cc1ccc(SCc2cnc3nc(N)nc(N)c3n2)cc1,298.38,2.18
CHEMBL23518,CC(CS)C(=O)N(CC(=O)O)C1CCCCC1,259.37,1.8
CHEMBL23255,O=C(O)Cc1c(C(=O)O)[nH]c2cc(Cl)ccc12,253.64,2.15
CHEMBL23257,CC(C)(C)C(c1cc2c(s1)CCC(C(=O)O)=C2)n1ccnc1,316.43,3.99
CHEMBL23258,NS(=O)(=O)Oc1ccc([N+](=O)[O-])cc1,218.19,0.18
CHEMBL22974,Nc1nc2c(cnn2CCCc2cc3c(cc2S(=O)(=O)O)OCO3)c2nc(-c3ccco3)nn12,483.47,1.92
CHEMBL23276,COC(=O)c1csc(C2OC(CO)C(O)C2O)n1,275.28,-0.92
CHEMBL23280,COC(=O)c1cccc2c1c1c3c(cc4c1n2C(=O)CC4)CNCC3,334.38,2.81
CHEMBL23299,CC[C@H](NC(=O)OCc1ccccc1)C(=O)NC(CC(=O)O)C(=O)CF,368.36,1.19
CHEMBL23021,COc1ccc(OC)c(NCc2cnc3nc(N)nc(N)c3c2C)c1,340.39,2.13
CHEMBL23022,COc1ccc2c(c1)c1c(c(=O)n2C)CCC(C)(C)O1,273.33,2.65
CHEMBL23023,Nc1nc2cc(Cl)c(Cl)cc2n1Cc1cccc(Cl)c1,326.61,4.63
CHEMBL23614,COc1ccc2c(c1)c1c3c(cc4c1n2C(=O)CC4)CNCC3,306.37,3.04
CHEMBL23324,CCc1ccc(N/N=C(\N=N\c2nnnn2-c2ccccc2)c2ccccc2)cc1,396.46,4.78
CHEMBL22975,COCC1COC(C2CCCN2C(=O)C2CCCN2C(=O)OCc2ccccc2)O1,418.49,2.17
CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,272.39,3.61
CHEMBL22976,Cc1cccc(C)n1,107.16,1.7
CHEMBL22977,CCc1ccncc1,107.16,1.64
CHEMBL22978,CN1CCC(O)(c2nc(-c3ccc(F)cc3)c(-c3ccncc3)o2)CC1,353.4,3.46
CHEMBL5095027,CCP(=S)(Oc1ccc([N+](=O)[O-])cc1Cl)OC(C)C,323.74,4.38
CHEMBL5095028,CC(C)N1C[C@@H]2C[C@H]1CN2c1ccc(Nc2ncc(-c3coc(C(N)=O)c3)n3ncnc23)cc1,458.53,2.9
CHEMBL22998,N=C(N)c1ccc(OCCCCOc2ccc(C(=N)N)cc2)cc1,326.4,2.49
CHEMBL22999,CCOC(=O)c1nc2cc(Cl)c3cccnc3c2o1,276.68,3.21
CHEMBL23001,CCOCCOCCOP(=S)(N1CC1(C)C)N1CC1(C)C,336.44,2.47
CHEMBL23002,N=C(N)c1cccc(OCCCCCOc2cccc(C(=N)N)c2)c1,340.43,2.88
CHEMBL23024,COC(OC)C1CSCN1C(=O)C1CSCN1C(=O)OCc1ccccc1,412.53,2.22
CHEMBL23025,CCc1cccnc1,107.16,1.64
CHEMBL4435198,C=C1C(=O)O[C@@H]2/C=C(\C)CC/C=C(\C)CCC12,232.32,3.55
CHEMBL23027,Cn1c2ccc(Cl)cc2c2oc(C(=O)Nc3nn[nH]n3)cc(=O)c21,344.72,1.7
CHEMBL23113,COc1cc2c(cc1OC)C(c1ccc(Br)cc1)=NNC(=O)C2,375.22,2.89
CHEMBL23114,O=C(OCc1ccccc1)N1CCCC1C(=O)N1CCCC1C1OCCO1,374.44,2.15
CHEMBL23326,CC(CNC(=O)C(C)C)NCC(O)COc1ccccc1,294.39,1.18
CHEMBL23327,CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1,388.9,4.23
CHEMBL23328,Cc1ccc2[nH]c(C(=O)O)cc2c1,175.19,2.17
CHEMBL23421,O=C1CCc2cc3c(c4c5cc(Cl)ccc5n1c24)CCNC3,310.78,3.68
CHEMBL23422,O=C1CCc2cc3c(c4c5cc(O)ccc5n1c24)CCNC3,292.34,2.73
CHEMBL23074,Cc1cc(C)c(CCP(=O)(O)O)c(C[C@H](N)C(=O)O)c1,301.28,0.98
CHEMBL23075,N/C(=C\C(=O)c1ccccc1)C(=O)O,191.19,0.8
CHEMBL23092,Nc1nc(N)c2cc(CNc3ccc(Cl)cc3)ccc2n1,299.77,3.06
CHEMBL23093,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)nc1N,266.26,0.09
CHEMBL23094,Nc1ncnc2c1ncn2[C@H]1CC[C@@H](CO)O1,235.25,0.08
CHEMBL23115,O=C(O)c1ccccc1Nc1cccc(Cl)c1Cl,282.13,4.44
CHEMBL23116,Cc1ccc2c(c1)c1c3c(cc4c1n2C(=O)CC4)CNCC3,290.37,3.34
CHEMBL23118,Cc1nnn(C2CN3CCC2CC3)n1,193.25,0.25
CHEMBL23213,O=C1CCc2cc3c(c4c5ccccc5n1c24)CNCC3,276.34,3.03
CHEMBL23214,COc1ccccc1C(CNCC(C)(C)S)NCC(C)(C)S,342.57,3.33
CHEMBL36584,COc1ccc(/C=C/C(=O)c2ccc(OC)cc2OC)cc1,298.34,3.61
CHEMBL23515,C/C(=N\N=C(\N)S)c1cc2c3ccccc3nc-2c[nH]1,283.36,2.64
CHEMBL23611,O=C(O)CCCc1c(C(=O)O)[nH]c2ccccc12,247.25,2.27
CHEMBL23612,NC(=O)c1cc(N(CCBr)CCBr)c([N+](=O)[O-])cc1[N+](=O)[O-],440.05,2.2
CHEMBL23165,COc1ccc2c3c4c(cc5c3n(c2c1)C(=O)CC5)CNCC4,306.37,3.04
CHEMBL23167,O=C(O)c1ccccc1Nc1c(Cl)cccc1Cl,282.13,4.44
CHEMBL23168,O=C(O)C1=Cc2cc(C(c3ccccc3)n3ccnc3)sc2CC1,336.42,4.0
CHEMBL23187,CC(C)C(=O)NCC(C)(C)NCC(O)COc1ccccc1,308.42,1.57
CHEMBL23190,NC(Cc1cc(Cl)ccc1CCP(=O)(O)O)C(=O)O,307.67,1.01
CHEMBL23191,CNc1nc(=O)n(C2CC(N=[N+]=[N-])C(CO)O2)cc1C,280.29,0.55
CHEMBL23215,O=C1CCc2cc3c(c4c5ccc(Cl)cc5n1c24)CCNC3,310.78,3.68
CHEMBL22932,CCc1nc(O)n(C(=O)C(C)C)c1C(=O)c1ccc(-n2ccnc2C)cc1,366.42,3.17
CHEMBL22933,CCc1cccc2nc(C(=O)O)cc(O)c12,217.22,2.2
CHEMBL22934,CCCC(N)c1ccccc1,149.24,2.49
CHEMBL23243,Cc1cccc(OCCNc2ccncc2)c1,228.3,2.88
CHEMBL23244,COc1ccc(SCc2cnc3nc(N)nc(N)c3c2C)cc1OC,357.44,2.81
CHEMBL23245,CS(=O)(=O)c1ccc(C2=C(c3cccc(F)c3)C(=O)CC2)cc1,330.38,3.5
CHEMBL22955,Cc1ccccc1NC(=O)c1ccc(N)cc1,226.28,2.83
CHEMBL22956,CO[C@H]1O[C@]2(C)OO[C@]13[C@H](CCOCc1ccccc1)CCC[C@@H]3CC2(C)C,390.52,4.85
CHEMBL23261,COc1cc(OC)nc(O[C@H](C(=O)O)C(OC)(c2ccccc2)c2ccccc2)n1,410.43,2.92
CHEMBL23263,CC(C)[C@H](NC(=O)Cn1c(-c2ccc(F)cc2)ncc(N)c1=O)C(=O)c1nnc(-c2cccnc2)o1,491.48,2.1
CHEMBL23192,CC(C)(C)c1ccc(CCP(=O)(O)O)c(CC(N)C(=O)O)c1,329.33,1.66
CHEMBL23282,O=C(O)c1ccccc1Nc1ccc(Cl)c(C(F)(F)F)c1,315.68,4.8
CHEMBL23285,CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,256.33,1.32
CHEMBL22935,COC(=O)C(=O)/C=C(\O)c1ccc(Cl)cc1,240.64,1.98
CHEMBL4435026,CC1=C[C@@H](O)[C@@H]2[C@@H](CO)C(=O)O[C@]12CO,214.22,-1.18
CHEMBL4435028,Cl.NCc1cc(Oc2cccc(C(=O)N3CCN(c4ncc(Cl)cc4Cl)CC3)c2)ncn1,495.8,3.81
CHEMBL4435029,C[C@@H]1COCCN1c1nc(N2CCOC[C@@H]2C)nc2sc(-c3cccc(O)c3)nc12,427.53,2.91
CHEMBL4435030,Cc1cccc(O)c1C(=O)C[C@@H]1CC[C@@H]2[C@H]3C(=O)c4c(C)cccc4O[C@H]3CCN12,405.49,4.08
CHEMBL23028,O=C([O-])c1nc2cc(Cl)c3cccnc3c2o1.[Na+],270.61,-1.6
CHEMBL23029,CC1CC(/C=N/c2ccccc2C(=O)O)=C2NC=C(C(=O)O)C(=O)N2C1,355.35,1.74
CHEMBL3309441,COc1cc([C@H]2OC[C@@H]3Cc4cc(OC)c(O)cc4C[C@@H]32)ccc1O,342.39,3.22
CHEMBL22959,N#Cc1ccc(Cn2ccnc2)cc1Oc1ccc2ccccc2c1,325.37,4.75
CHEMBL23051,N[C@H](C(=O)N1C[C@@H](F)[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,485.48,2.27
CHEMBL4435040,COc1ccccc1CNC(=O)c1cc(O)c(O)c(O)c1,289.29,1.74
CHEMBL22984,N=C(NN)NCC(=O)O,132.12,-1.94
CHEMBL23076,COc1ccc(C(F)(F)F)cc1N(C)Cc1cnc2nc(N)nc(N)c2c1C,392.39,3.16
CHEMBL23286,COc1ccc(SCc2cnc3nc(N)nc(N)c3n2)cc1OC,344.4,1.89
CHEMBL23003,CCCCc1cc(C(=O)O)cc(=O)n1Cc1ccc(-c2ccccc2C(=O)O)cc1,405.45,4.3
CHEMBL23004,CC1(C)Oc2nc3ccccc3c(O)c2CC1SS(=O)(=O)O,341.41,2.56
CHEMBL23005,CSc1ccc2c(O)cc(C(=O)O)nc2c1,235.26,2.36
CHEMBL23030,O=C(Cc1cccc2ccccc12)N1CCC(CNCCCCNCC2CCCCN2)CC1,450.67,3.72
CHEMBL23031,CCn1c2ccccc2c2oc(C(=O)Nc3nn[nH]n3)cc(=O)c21,324.3,1.53
CHEMBL23033,CNCc1ccccc1Sc1ccc(Br)cc1N,323.26,3.9
CHEMBL23054,COc1ccc(OC)c(N(C)Cc2coc3nc(N)nc(N)c23)c1,329.36,2.04
CHEMBL23055,C=C[C@]1(C)C=C2C(O)[C@]3(O)OC[C@@]4(CCCC(C)(C)[C@@]43O)[C@@]2(O)[C@H](O)C1,366.45,0.62
CHEMBL23144,CC1(C)C(O)CCC1C1CCc2cc(O)ccc2C1,260.38,3.29
CHEMBL23145,NCCCCNCc1ccccc1,178.28,1.52
CHEMBL23077,CC(=O)N[C@@H](Cc1ccccc1)C(=O)OCc1cc(C)cc(C)c1,325.41,3.09
CHEMBL23078,Cn1c(CBr)cnc1[N+](=O)[O-],220.03,1.22
CHEMBL23080,CC(C)[C@H](NC(=O)Cn1c(-c2ccc(F)cc2)nccc1=O)C(=O)c1nnc(C2(C)CC2)o1,453.47,2.51
CHEMBL23081,O=C(O)C1Cc2ccccc2N1,163.18,1.11
CHEMBL4435080,COc1ccc(C(=O)/C=C/c2cccc(N3CCNCC3)c2)c(OC)c1,352.43,3.01
CHEMBL4435082,COC1CCN(C(=O)[C@@H](C)Nc2nc3c(cnn3C3CCCC3)c(=O)[nH]2)C1,374.45,1.28
CHEMBL4435083,C[C@@H](Cn1ccc(-c2ccc(C#N)c(Cl)c2)n1)Nc1ncnc2ccccc12,388.86,4.52
CHEMBL23097,COc1ccc2c(c1)CCC(Cc1ccncc1)C2,253.34,3.44
CHEMBL23098,COc1ccc(N(CC(=O)O)C(=O)CCS)c(OC)c1,299.35,1.44
CHEMBL23099,COc1cc2c(cc1OC)C(c1cccc([N+](=O)[O-])c1)=NN(C)C(=O)C2,355.35,2.38
CHEMBL23120,CCCNC(=O)Cc1c(C(=O)O)[nH]c2cc(Cl)ccc12,294.74,2.59
CHEMBL23123,CCN1C(=O)c2c(nc(OC)n2Cc2ccc(OC)c(Cl)c2)N2C[C@@H](Cc3ccccc3)N=C12,479.97,3.87
CHEMBL23124,COc1ccccc1NC(=O)NCCNCC(O)COc1ccccc1C#N,384.44,1.72
CHEMBL23146,COc1ccc(SCc2cnc3nc(N)nc(N)c3n2)cc1,314.37,1.89
CHEMBL23148,COc1cccc2c1CCC(Cc1ccncc1)C2,253.34,3.44
CHEMBL23149,CCC1C(=O)N2C=CSC2=[N+](Cc2ccc(-c3ccccc3)cc2)C1=O,363.46,3.84
CHEMBL23150,O=C1/C(=C/c2ccncc2)Cc2ccccc21,221.26,2.9
CHEMBL23302,C[N+]1=C2SC=NN2C(=O)CC1=O,184.2,-0.57
CHEMBL23170,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)CC2)cc1,312.39,3.36
CHEMBL23172,c1ncn(C2CN3CCC2CC3)n1,178.24,0.54
CHEMBL23173,Nc1ccn(C2CC3OCC3O2)c(=O)n1,209.2,-0.49
CHEMBL23174,NS(=O)(=O)c1ccc(CCNC(=O)c2cc3ccccc3oc2=O)cc1,372.4,1.41
CHEMBL23100,CC(C)OC(=O)N1c2ccccc2C[C@H]1C(=O)N[C@H](C(=O)c1nnc(C(C)(C)C)o1)C(C)C,456.54,3.67
CHEMBL23102,O=C(O)C1Cc2ccccc2CN1C(=O)CCS,265.33,1.34
CHEMBL23193,COC(=O)C(=N)/C=C(\O)c1ccccc1Cl,239.66,2.43
CHEMBL23220,Cc1c(CN(C)c2cccc3c2CCCC3)cnc2nc(N)nc(N)c12,348.45,3.01
CHEMBL23222,Cc1cn(C2CN3CCC2CC3)nn1,192.27,0.85
CHEMBL23224,COc1ccccc1N(CC(=O)O)C(=O)CCS,269.32,1.43
CHEMBL22939,CSc1nc(COC(=O)NC(C)C)c(COC(=O)NC(C)C)n1C,358.46,2.41
CHEMBL23303,CCOC(=O)C1(C)C(=O)Nc2cc3[nH]c(-c4ccncc4)nc3cc21,336.35,2.4
CHEMBL23305,NS(=O)(=O)Oc1cccc(Br)c1,252.09,1.03
CHEMBL23306,N#Cc1cccc(OS(N)(=O)=O)c1,198.2,0.14
CHEMBL23307,CCCCCCCCCCCCOS(C)(=O)=O,264.43,3.88
CHEMBL23264,COc1ccccc1N1CCN(CCCNC(=O)c2ccc[nH]2)CC1,342.44,1.97
CHEMBL23265,CN1CC=C(Cc2ccc3ccccc3c2)CC1,237.35,3.64
CHEMBL23266,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(C)s2)CC1,387.55,3.4
CHEMBL23267,O=C1CC(=O)[N+](CC2CC2)=C2SCCN12,225.29,0.27
CHEMBL23268,CC(=O)NCCNCC(O)COc1ccccc1,252.31,0.15
CHEMBL23269,NCCc1c[nH]c(-c2cc3ccccc3c3ccccc23)n1,287.37,3.88
CHEMBL23200,CC(C)OP(=O)(NC(CNC(=O)CC1CC(c2ccc(C(=N)N)cc2)=NO1)C(=O)O)OC(C)C,497.49,1.97
CHEMBL23288,COc1cc(NCc2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC,356.39,1.83
CHEMBL22940,CC1(C)SC2C(NC(=O)N/C=C/c3ccc(Cl)cc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],417.85,-2.21
CHEMBL22942,Cc1cc(C(c2ccc(C)c(C)c2)N2CCN(C)CC2)sn1,315.49,3.41
CHEMBL22943,CCCC1CCN([C@@H]2C=C(C(=O)O)C[C@H](N)[C@H]2NC(C)=O)CC1,323.44,1.11
CHEMBL23034,CN(C)Cc1ccccc1Sc1ccc(I)cc1N,384.29,4.09
CHEMBL3309442,COc1cc(C[C@H]2COC(=O)[C@@H]2Cc2ccc3c(c2)OCO3)ccc1O,356.37,2.7
CHEMBL22965,CNC(=O)OCc1nc(SC)n(Cc2ccccc2)c1COC(=O)NC,378.45,2.37
CHEMBL4435235,CCn1cncc1-c1c[nH]c2ccc(C(N)=O)c(F)c12,272.28,2.29
CHEMBL22966,Cn1c(=O)c2c(c3ccccc31)OC(C)(C)CC2,243.31,2.64
CHEMBL22967,COc1cc2c(cc1OC)C(c1ccc(Cl)cc1)=NN(C)C(=O)C2,344.8,3.12
CHEMBL23056,Cl.Cl.NCCNCCc1ccc(O)c(O)c1,269.17,1.03
CHEMBL23057,Cl.Oc1ccc(CN2C=NCC2)cc1O,228.68,1.36
CHEMBL22986,Cc1noc(C)c1C(OC1CCNCC1)c1ccc(C(C)C)cc1,328.46,4.27
CHEMBL22987,COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,328.48,4.5
CHEMBL22988,CCCCCCCCCCCCCCCC1COC(COP(=O)([O-])O)CO1.[Na+],430.5,1.73
CHEMBL23290,CN(C)c1ccc(CNCCCCNCc2ccc(N(C)C)cc2)cc1,354.54,3.48
CHEMBL23008,Cc1cc(C(c2ccc(Oc3ccccc3)cc2)N2CCN(C)CC2)sn1,379.53,4.58
CHEMBL23009,CC(=O)N[C@H]1[C@H](N2CCCCC2)C=C(C(=O)O)C[C@@H]1N,281.36,0.09
CHEMBL23036,CCCOn1c(CC)nc2ccc(Cl)cc21,238.72,3.09
CHEMBL23038,Nc1ccc(S(=O)(=O)c2cc(Br)nc(N3CCCC3)c2)cc1,382.28,2.86
CHEMBL23040,CN[C@@H](C)[C@H](O)c1ccc(O)c(O)c1,197.23,0.74
CHEMBL23058,CCCCCC(=O)Nc1ccc(S(N)(=O)=O)cc1,270.35,1.85
CHEMBL23059,O=C(O)C1CCc2cc(Cl)ccc2N1C(=O)CCS,299.78,2.39
CHEMBL23061,CC[N+]1=C2SC=NN2C(=O)CC1=O,198.23,-0.18
CHEMBL23062,O=C(O)C1=Cc2sc(CCn3ccnc3)cc2CC1,274.35,2.6
CHEMBL23082,O=C(Nc1nn[nH]n1)c1cc([N+](=O)[O-])ccn1,235.16,-0.24
CHEMBL23083,CCCCc1ccnc(C(=O)Nc2nn[nH]n2)c1,246.27,1.19
CHEMBL4434968,CCCCCc1c(OC)cc(OC)c(C(=O)/C=C/c2cccc(N3CCNCC3)c2)c1O,438.57,4.45
CHEMBL4434971,Cc1ccc2nc3c(c(NCCCN4CCOCC4)c2c1)Cc1ccccc1-3,373.5,4.25
CHEMBL4434972,Cc1ccccc1S(=O)(=O)Nc1ccc(-c2nc3ccccc3o2)cc1,364.43,4.6
CHEMBL4434973,COc1ccc(C(=O)CSc2nccc(Nc3ccc(C(=O)O)cc3)n2)cc1,395.44,3.9
CHEMBL4434976,Cc1ccccc1CN1CCN(c2cn[nH]c(=O)c2Br)[C@H](C)C1,377.29,2.55
CHEMBL23085,Cc1ccc(CCP(=O)(O)O)c(C[C@H](N)C(=O)O)c1,287.25,0.67
CHEMBL23010,CC(C)c1ccc(C(c2ccns2)N2CCNCC2)cc1,301.46,3.26
